date,Open,High,Low,Close,Volume,sentiment_mean,sentiment_std,sentiment_max,sentiment_min,news_count,magnitude_mean,magnitude_sum,sentiment_weighted_mean,sentiment_mean_roll_avg_3d,sentiment_weighted_mean_roll_avg_3d,news_count_roll_sum_3d,sentiment_std_roll_max_3d,sentiment_mean_roll_avg_7d,sentiment_weighted_mean_roll_avg_7d,news_count_roll_sum_7d,sentiment_std_roll_max_7d,sentiment_mean_roll_avg_14d,sentiment_weighted_mean_roll_avg_14d,news_count_roll_sum_14d,sentiment_std_roll_max_14d,Policy_Repo_Rate,10Y_Bond_Yield,Call_Money_Rate,CPI_Index,IIP_Index,GDP_Growth_QoQ,USD_INR_Exchange_Rate,Trade_Exports_USD,Trade_Imports_USD,FX_Reserves,Crude_Oil_Brent,Crude_Oil_WTI,Net_Sales_Income_from_operations,Basic_EPS,Net_Profit_Loss_For_the_Period,P_L_Before_Other_Inc_Int_Excpt_Items__Tax,Interest,Increase_Decrease_in_Stocks
05-03-2020,1773.086098,1799.864098,1771.268996,1792.643555,2062439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071232,0.071232,1,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,73.5,18683930000,30703430000,447527.4441,51.29,45.9,5420,7.97,760,992,24,363
06-03-2020,1759.696927,1802.159203,1754.915142,1795.512451,1393659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071232,0.071232,1,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,74,18683930000,30703430000,447527.4441,45.6,41.14,5420,7.97,760,992,24,363
09-03-2020,1805.602131,1832.284516,1767.347848,1785.662109,3420741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071232,0.071232,1,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,74.21,18683930000,30703430000,447527.4441,35.33,31.05,5420,7.97,760,992,24,363
11-03-2020,1793.121757,1821.860336,1770.695229,1800.677002,3194186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071232,0.071232,1,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,73.68,18683930000,30703430000,447527.4441,34.45,33.13,5420,7.97,760,992,24,363
12-03-2020,1783.558416,1792.978629,1735.788418,1762.901123,6254349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071232,0.071232,1,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,74.25,18683930000,30703430000,447527.4441,31.02,31.56,5420,7.97,760,992,24,363
13-03-2020,1707.097354,1763.283331,1596.972815,1719.243042,3878300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071232,0.071232,1,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,73.86,18683930000,30703430000,447527.4441,32.25,31.72,5420,7.97,760,992,24,363
16-03-2020,1699.446388,1699.446388,1604.910522,1609.931396,2867336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,74.01,18683930000,30703430000,447527.4441,27.98,28.96,5420,7.97,760,992,24,363
17-03-2020,1624.850496,1702.124186,1597.116144,1656.02771,2643189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,74.26,18683930000,30703430000,447527.4441,27.97,26.96,5420,7.97,760,992,24,363
18-03-2020,1656.410381,1681.801707,1537.822109,1547.576904,3676437,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,74.55,18683930000,30703430000,447527.4441,22.79,20.48,5420,7.97,760,992,24,363
19-03-2020,1472.789726,1581.766555,1368.738042,1531.318726,4906644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,74.78,18683930000,30703430000,447527.4441,23.98,25.09,5420,7.97,760,992,24,363
20-03-2020,1539.734938,1680.701999,1502.006697,1666.882568,3128629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,75.31,18683930000,30703430000,447527.4441,25.55,19.48,5420,7.97,760,992,24,363
23-03-2020,1509.705138,1577.989051,1425.689198,1433.053101,2155326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,76.29,18683930000,30703430000,447527.4441,23.75,23.33,5420,7.97,760,992,24,363
24-03-2020,1488.617739,1528.258695,1389.826,1458.301147,3910566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,76.37,18683930000,30703430000,447527.4441,24.5,21.03,5420,7.97,760,992,24,363
25-03-2020,1383.418321,1535.287748,1382.892278,1523.620239,2196415,0.921496,0,0.921496,0.921496,1,0.921496,0.921496,0.921496,0.307165,0.307165,1,0,0.131642,0.131642,2,0,0.065821,0.065821,2,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,76.36,18683930000,30703430000,447527.4441,25.62,20.75,5420,7.97,760,992,24,363
26-03-2020,1534.953171,1577.989241,1505.3061,1546.381592,2622118,0,0,0,0,0,0,0,0,0.307165,0.307165,1,0,0.131642,0.131642,2,0,0.065821,0.065821,2,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,74.89,18683930000,30703430000,447527.4441,23.55,16.6,5420,7.97,760,992,24,363
27-03-2020,1592.14334,1592.573654,1482.544723,1534.140259,2102479,0,0,0,0,0,0,0,0,0.307165,0.307165,1,0,0.131642,0.131642,1,0,0.065821,0.065821,2,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,75.47,18683930000,30703430000,447527.4441,22.39,15.48,5420,7.97,760,992,24,363
30-03-2020,1521.70771,1548.820412,1491.008668,1525.341797,1844011,0,0,0,0,0,0,0,0,0,0,0,0,0.131642,0.131642,1,0,0.065821,0.065821,2,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,75.33,18683930000,30703430000,447527.4441,19.19,14.1,5420,7.97,760,992,24,363
31-03-2020,1554.080463,1616.243681,1531.893022,1593.769287,2789174,0,0,0,0,0,0,0,0,0,0,0,0,0.131642,0.131642,1,0,0.065821,0.065821,2,0,4.65,6.7,5.21,124.7051,94.19592,51487328.2,75.39,18683930000,30703430000,447527.4441,14.85,20.51,5420,7.97,760,992,24,363
01-04-2020,1578.03724,1582.771161,1515.108889,1533.231812,1559455,0,0,0,0,0,0,0,0,0,0,0,0,0.131642,0.131642,1,0,0.065821,0.065821,2,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.4,10319930000,17360870000,449107.996,14.97,20.28,5420,7.97,760,992,24,363
03-04-2020,1544.612353,1545.473098,1451.032833,1454.52356,2925847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065821,0.065821,2,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.24,10319930000,17360870000,449107.996,24.33,28.36,5420,7.97,760,992,24,363
07-04-2020,1472.789966,1563.643892,1470.877252,1552.932739,2733586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065821,0.065821,1,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,75.64,10319930000,17360870000,449107.996,22.1,23.54,5420,7.97,760,992,24,363
08-04-2020,1552.932709,1614.139564,1530.171364,1538.730713,2382213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065821,0.065821,1,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,75.96,10319930000,17360870000,449107.996,25.22,24.97,5420,7.97,760,992,24,363
09-04-2020,1568.425522,1605.627834,1548.29416,1579.280151,1489539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065821,0.065821,1,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.3,10319930000,17360870000,449107.996,20.23,22.9,5420,7.97,760,992,24,363
13-04-2020,1574.163657,1629.297663,1532.896828,1607.492676,2586159,0.931239,0,0.931239,0.931239,1,0.931239,0.931239,0.931239,0.310413,0.310413,1,0,0.133034,0.133034,1,0,0.132338,0.132338,2,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.25,10319930000,17360870000,449107.996,20.23,22.36,5420,7.97,760,992,24,363
15-04-2020,1629.2976,1660.952993,1610.313938,1643.212524,2508270,0,0,0,0,0,0,0,0,0.310413,0.310413,1,0,0.133034,0.133034,1,0,0.066517,0.066517,1,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.56,10319930000,17360870000,449107.996,19.8,19.96,5420,7.97,760,992,24,363
16-04-2020,1617.199821,1675.824556,1611.222589,1667.026001,1821296,0,0,0,0,0,0,0,0,0,0,0,0,0.133034,0.133034,1,0,0.066517,0.066517,1,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.75,10319930000,17360870000,449107.996,18.69,19.82,5420,7.97,760,992,24,363
17-04-2020,1686.057338,1705.853881,1651.7241,1679.601929,1398686,0,0,0,0,0,0,0,0,0,0,0,0,0.133034,0.133034,1,0,0.066517,0.066517,1,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.56,10319930000,17360870000,449107.996,19.75,18.31,5420,7.97,760,992,24,363
20-04-2020,1681.514875,1681.897441,1631.210515,1654.928101,1431055,0.999543,0,0.999543,0.999543,1,0.999543,0.999543,0.999543,0.333181,0.333181,1,0,0.275826,0.275826,2,0,0.137913,0.137913,2,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.56,10319930000,17360870000,449107.996,17.36,-36.98,5420,7.97,760,992,24,363
21-04-2020,1635.370771,1677.402622,1625.807199,1650.672485,1594930,0,0,0,0,0,0,0,0,0.333181,0.333181,1,0,0.275826,0.275826,2,0,0.137913,0.137913,2,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.95,10319930000,17360870000,449107.996,9.12,8.91,5420,7.97,760,992,24,363
22-04-2020,1642.160584,1742.482457,1637.522276,1733.875244,3727805,0,0,0,0,0,0,0,0,0.333181,0.333181,1,0,0.142792,0.142792,1,0,0.137913,0.137913,2,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.44,10319930000,17360870000,449107.996,13.77,13.64,5420,7.97,760,992,24,363
23-04-2020,1728.137173,1764.861307,1722.446895,1742.147827,2573552,0,0,0,0,0,0,0,0,0,0,0,0,0.142792,0.142792,1,0,0.137913,0.137913,2,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,75.84,10319930000,17360870000,449107.996,15.06,15.06,5420,7.97,760,992,24,363
24-04-2020,1735.835942,1762.374851,1734.83172,1747.790405,2744768,0,0,0,0,0,0,0,0,0,0,0,0,0.142792,0.142792,1,0,0.137913,0.137913,2,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.26,10319930000,17360870000,449107.996,15.87,15.99,5420,7.97,760,992,24,363
27-04-2020,1759.697128,1778.633046,1738.752883,1770.551758,1770889,0,0,0,0,0,0,0,0,0,0,0,0,0.142792,0.142792,1,0,0.137913,0.137913,2,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,76.23,10319930000,17360870000,449107.996,15.17,12.17,5420,7.97,760,992,24,363
28-04-2020,1766.582826,1782.649673,1727.467914,1744.777954,1934910,1,0,1,1,1,1,1,1,0.333333,0.333333,1,0,0.285649,0.285649,2,0,0.209342,0.209342,3,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,75.96,10319930000,17360870000,449107.996,15.6,12.4,5420,7.97,760,992,24,363
29-04-2020,1766.295857,1766.391469,1679.267366,1690.361084,2931120,0,0,0,0,0,0,0,0,0.333333,0.333333,1,0,0.142857,0.142857,1,0,0.209342,0.209342,3,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,75.45,10319930000,17360870000,449107.996,17.86,15.04,5420,7.97,760,992,24,363
30-04-2020,1716.660875,1718.573589,1665.017596,1681.945068,2926333,0,0,0,0,0,0,0,0,0.333333,0.333333,1,0,0.142857,0.142857,1,0,0.209342,0.209342,3,0,4.65,6.77,4.65,125.8527,49.61062,38939425.8,75.08,10319930000,17360870000,449107.996,18.11,19.23,5420,7.97,760,992,24,363
04-05-2020,1643.02137,1674.581151,1598.550768,1603.619507,2942397,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0.142857,1,0,0.142824,0.142824,2,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,75.64,19446400000,22599780000,460963.5369,20.4,20.47,5420,7.97,760,992,24,363
05-05-2020,1607.636258,1619.016931,1509.370568,1548.485596,5867890,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0.142857,1,0,0.142824,0.142824,2,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,75.72,19446400000,22599780000,460963.5369,25.46,24.56,5420,7.97,760,992,24,363
06-05-2020,1544.516697,1567.182314,1508.175128,1540.356567,3937921,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0.142857,1,0,0.142824,0.142824,2,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,76.08,19446400000,22599780000,460963.5369,24.2,23.88,5420,7.97,760,992,24,363
07-05-2020,1539.687234,1557.618931,1477.763105,1524.720337,5256213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142824,0.142824,2,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,75.78,19446400000,22599780000,460963.5369,24.23,23.68,5420,7.97,760,992,24,363
08-05-2020,1541.456388,1566.512897,1501.480615,1509.514038,5644426,1,0,1,1,1,1,1,1,0.333333,0.333333,1,0,0.142857,0.142857,1,0,0.142857,0.142857,2,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,75.58,19446400000,22599780000,460963.5369,24.23,24.73,5420,7.97,760,992,24,363
11-05-2020,1513.913107,1529.214819,1487.135112,1501.0979,3767646,0,0,0,0,0,0,0,0,0.333333,0.333333,1,0,0.142857,0.142857,1,0,0.142857,0.142857,2,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,75.87,19446400000,22599780000,460963.5369,25.53,24.02,5420,7.97,760,992,24,363
12-05-2020,1471.833219,1476.375914,1446.011584,1456.866211,4504073,0,0,0,0,0,0,0,0,0.333333,0.333333,1,0,0.142857,0.142857,1,0,0.142857,0.142857,2,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,75.03,19446400000,22599780000,460963.5369,26.67,25.76,5420,7.97,760,992,24,363
13-05-2020,1510.852889,1510.852889,1466.430035,1495.072998,2940514,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0.142857,1,0,0.142857,0.142857,2,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,75.33,19446400000,22599780000,460963.5369,27.89,25.37,4635,4.82,476,665,25,-305
14-05-2020,1485.509464,1489.62173,1450.793656,1455.958008,2592264,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0.142857,1,0,0.142857,0.142857,2,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,75.48,19446400000,22599780000,460963.5369,29.87,27.4,4635,4.82,476,665,25,-305
15-05-2020,1462.269857,1491.916924,1444.099074,1485.174561,2860493,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0.142857,1,0,0.142857,0.142857,2,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,75.82,19446400000,22599780000,460963.5369,30.95,29.44,4635,4.82,476,665,25,-305
18-05-2020,1490.00439,1490.530433,1432.718575,1435.587646,2871905,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0.142857,1,0,0.071429,0.071429,1,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,75.74,19446400000,22599780000,460963.5369,33.3,31.83,4635,4.82,476,665,25,-305
19-05-2020,1444.099117,1450.745752,1418.229613,1438.31311,3164137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071429,0.071429,1,0,4.25,5.92,4.49,126.2353,79.07681,38939425.8,75.67,19446400000,22599780000,460963.5369,33.06,32.3,4635,4.82,476,665,25,-305
